Input,Percentage
233,0.111
670,0.10233333333333333
97,0.09766666666666667
223,0.11433333333333333
886,0.09433333333333334
882,0.09966666666666667
460,0.119
574,0.102
66,0.1
797,0.10066666666666667
723,0.08933333333333333
322,0.09066666666666667
423,0.11233333333333333
848,0.10533333333333333
774,0.07966666666666666
295,0.10633333333333334
354,0.10866666666666666
361,0.127
51,0.10766666666666666
254,0.08366666666666667
47,0.10666666666666667
62,0.11066666666666666
969,0.08566666666666667
211,0.093
518,0.108
410,0.10533333333333333
273,0.105
230,0.11833333333333333
505,0.109
704,0.09866666666666667
577,0.10133333333333333
475,0.12766666666666668
504,0.11333333333333333
378,0.10133333333333333
896,0.102
593,0.08533333333333333
962,0.11366666666666667
50,0.07166666666666667
277,0.121
488,0.12833333333333333
659,0.095
572,0.09533333333333334
985,0.09533333333333334
661,0.11133333333333334
424,0.11866666666666667
927,0.10233333333333333
698,0.075
559,0.104
746,0.088
52,0.08566666666666667
304,0.111
73,0.09333333333333334
311,0.09433333333333334
100,0.08733333333333333
318,0.097
30,0.10333333333333333
261,0.08966666666666667
356,0.09066666666666667
357,0.082
905,0.10833333333333334
155,0.08033333333333334
757,0.094
324,0.103
845,0.10366666666666667
583,0.11166666666666666
394,0.09533333333333334
411,0.09766666666666667
923,0.09366666666666666
950,0.08833333333333333
366,0.08633333333333333
902,0.08733333333333333
585,0.11133333333333334
305,0.10433333333333333
987,0.089
403,0.101
167,0.095
183,0.10966666666666666
586,0.12766666666666668
922,0.09933333333333333
632,0.10733333333333334
413,0.10266666666666667
666,0.09566666666666666
11,0.08866666666666667
671,0.107
98,0.09733333333333333
766,0.095
397,0.107
960,0.08033333333333334
903,0.10066666666666667
124,0.09533333333333334
69,0.08566666666666667
540,0.10833333333333334
338,0.10533333333333333
921,0.10733333333333334
140,0.09533333333333334
739,0.11466666666666667
12,0.08533333333333333
605,0.089
564,0.091
747,0.09133333333333334
538,0.10833333333333334
105,0.11266666666666666
900,0.1
867,0.09533333333333334
624,0.09633333333333334
993,0.09766666666666667
452,0.103
429,0.103
462,0.09266666666666666
375,0.109
154,0.09633333333333334
759,0.113
325,0.12633333333333333
693,0.09666666666666666
849,0.114
680,0.125
658,0.10366666666666667
933,0.12166666666666667
594,0.11666666666666667
948,0.10333333333333333
832,0.09066666666666667
339,0.098
317,0.104
791,0.087
427,0.089
926,0.08633333333333333
805,0.10466666666666667
79,0.10166666666666667
5,0.08866666666666667
78,0.08166666666666667
126,0.091
369,0.10566666666666667
1,0.10433333333333333
702,0.08766666666666667
891,0.07166666666666667
187,0.11033333333333334
212,0.101
602,0.10566666666666667
309,0.092
729,0.09966666666666667
854,0.10433333333333333
984,0.10033333333333333
880,0.09566666666666666
445,0.11233333333333333
998,0.09966666666666667
931,0.104
885,0.08866666666666667
141,0.09366666666666666
345,0.10233333333333333
67,0.104
454,0.107
287,0.104
353,0.109
456,0.08866666666666667
717,0.08366666666666667
712,0.101
979,0.11366666666666667
523,0.102
677,0.10633333333333334
966,0.104
618,0.09833333333333333
674,0.088
207,0.10766666666666666
929,0.101
526,0.10333333333333333
544,0.10033333333333333
197,0.098
116,0.079
956,0.11033333333333334
861,0.10966666666666666
396,0.08166666666666667
221,0.086
28,0.11
251,0.08766666666666667
264,0.1
732,0.08866666666666667
775,0.07833333333333334
983,0.09466666666666666
692,0.096
125,0.09233333333333334
71,0.11466666666666667
823,0.11233333333333333
965,0.08833333333333333
168,0.096
788,0.08733333333333333
288,0.09033333333333333
104,0.09766666666666667
709,0.119
733,0.10366666666666667
120,0.09233333333333334
253,0.094
688,0.094
244,0.103
122,0.10866666666666666
181,0.09866666666666667
697,0.105
319,0.11133333333333334
915,0.09
714,0.11633333333333333
866,0.10066666666666667
515,0.10966666666666666
442,0.08066666666666666
332,0.089
6,0.09866666666666667
172,0.07966666666666666
708,0.10466666666666667
321,0.09466666666666666
414,0.095
171,0.11633333333333333
457,0.093
169,0.09533333333333334
507,0.10033333333333333
483,0.104
352,0.10866666666666666
199,0.086
200,0.09933333333333333
837,0.09566666666666666
271,0.10166666666666667
59,0.11733333333333333
830,0.09133333333333334
552,0.11566666666666667
296,0.07166666666666667
27,0.10966666666666666
795,0.09133333333333334
463,0.08766666666666667
841,0.097
219,0.10366666666666667
964,0.08033333333333334
614,0.11133333333333334
299,0.09966666666666667
786,0.10966666666666666
39,0.115
201,0.09
606,0.097
761,0.103
745,0.08933333333333333
425,0.114
350,0.09833333333333333
367,0.10166666666666667
626,0.113
967,0.08966666666666667
508,0.095
542,0.09266666666666666
365,0.08933333333333333
952,0.09733333333333333
627,0.10966666666666666
917,0.08533333333333333
381,0.08866666666666667
77,0.085
190,0.07966666666666666
864,0.11166666666666666
137,0.10133333333333333
138,0.10333333333333333
398,0.10233333333333333
259,0.095
945,0.098
636,0.11433333333333333
250,0.09533333333333334
651,0.09933333333333333
978,0.08233333333333333
768,0.09033333333333333
402,0.08833333333333333
897,0.114
102,0.09766666666666667
650,0.104
433,0.106
334,0.08233333333333333
298,0.113
498,0.10533333333333333
678,0.091
514,0.08866666666666667
450,0.104
740,0.084
260,0.10633333333333334
869,0.11633333333333333
130,0.11233333333333333
88,0.124
235,0.10333333333333333
344,0.103
620,0.115
812,0.08466666666666667
358,0.086
806,0.096
371,0.10833333333333334
995,0.11366666666666667
468,0.107
46,0.076
110,0.09
241,0.092
928,0.10566666666666667
170,0.109
744,0.096
856,0.08766666666666667
164,0.09733333333333333
40,0.113
272,0.08133333333333333
31,0.10433333333333333
284,0.1
127,0.085
780,0.10333333333333333
41,0.10866666666666666
785,0.09966666666666667
383,0.08466666666666667
519,0.08966666666666667
500,0.09
441,0.09866666666666667
315,0.1
943,0.08566666666666667
393,0.09533333333333334
772,0.085
781,0.09666666666666666
406,0.11
408,0.10533333333333333
588,0.09533333333333334
65,0.116
762,0.11666666666666667
87,0.125
274,0.11033333333333334
860,0.11666666666666667
700,0.08466666666666667
355,0.09866666666666667
326,0.09
278,0.09566666666666666
649,0.10566666666666667
360,0.07733333333333334
634,0.08866666666666667
291,0.08866666666666667
330,0.09566666666666666
234,0.09666666666666666
846,0.09533333333333334
185,0.09533333333333334
592,0.07966666666666666
690,0.093
506,0.09633333333333334
364,0.09733333333333333
972,0.09933333333333333
509,0.11633333333333333
568,0.09033333333333333
265,0.102
314,0.09266666666666666
392,0.08933333333333333
472,0.10666666666666667
484,0.109
834,0.095
535,0.09733333333333333
464,0.118
842,0.10666666666666667
543,0.09566666666666666
916,0.09866666666666667
773,0.11066666666666666
522,0.12733333333333333
803,0.10666666666666667
229,0.10766666666666666
990,0.107
875,0.12933333333333333
374,0.10466666666666667
937,0.09566666666666666
909,0.09533333333333334
977,0.112
118,0.09466666666666666
722,0.10133333333333333
