Input,Percentage
332,0.0931
6,0.097
172,0.104
708,0.1104
321,0.109
414,0.0985
171,0.0977
457,0.0907
169,0.1035
507,0.1031
483,0.0976
352,0.0892
199,0.0987
200,0.1052
837,0.103
271,0.0955
59,0.1004
830,0.0905
552,0.0979
296,0.0896
27,0.0936
795,0.0923
463,0.1024
841,0.0933
219,0.0914
964,0.1107
614,0.0912
299,0.0995
786,0.0946
39,0.118
201,0.1075
606,0.0968
761,0.1019
745,0.107
425,0.1164
350,0.1008
367,0.1005
626,0.1094
967,0.1093
508,0.1056
542,0.1002
365,0.0981
952,0.1025
627,0.097
917,0.0973
381,0.0953
77,0.0951
190,0.0953
864,0.0991
137,0.0981
138,0.1041
398,0.0898
259,0.0865
945,0.1123
636,0.0947
250,0.1015
651,0.1059
978,0.1055
768,0.1006
402,0.0993
897,0.1007
102,0.1023
650,0.0946
433,0.1005
334,0.1058
298,0.1031
498,0.1016
678,0.0931
514,0.0994
450,0.1218
740,0.0982
260,0.1066
869,0.1029
130,0.0988
88,0.1134
235,0.0987
344,0.1005
620,0.1
812,0.1025
358,0.0932
806,0.1027
371,0.0929
995,0.0933
468,0.093
46,0.0979
110,0.0965
241,0.1057
928,0.0941
170,0.1063
744,0.0969
856,0.1043
164,0.0936
40,0.0974
272,0.0982
31,0.1071
284,0.0911
127,0.0968
780,0.1057
41,0.1009
785,0.0959
383,0.099
519,0.092
500,0.098
441,0.0958
315,0.0954
943,0.0944
393,0.1069
772,0.0913
781,0.096
406,0.1075
408,0.0947
588,0.1031
65,0.0991
762,0.0977
87,0.1196
274,0.096
860,0.1075
700,0.0955
355,0.1072
326,0.0886
278,0.1004
649,0.0934
360,0.1003
634,0.0928
291,0.092
330,0.0937
234,0.1047
846,0.1027
185,0.1058
592,0.0983
690,0.1002
506,0.0978
364,0.0955
972,0.0954
509,0.0937
568,0.0941
265,0.1092
314,0.0951
392,0.0983
472,0.0973
484,0.0988
834,0.1007
535,0.0977
464,0.0946
842,0.0919
543,0.11
916,0.0899
773,0.1031
522,0.0981
803,0.1095
229,0.1074
990,0.0985
875,0.1053
374,0.0994
937,0.1158
909,0.1018
977,0.1042
118,0.1175
722,0.1014
898,0.0973
173,0.1034
276,0.0931
652,0.1026
851,0.1
286,0.0903
487,0.0925
119,0.1021
368,0.0941
631,0.1054
114,0.0915
767,0.0947
935,0.1038
589,0.101
879,0.1057
782,0.1023
232,0.107
513,0.0974
821,0.1
494,0.099
689,0.1022
228,0.0876
771,0.0901
765,0.0927
920,0.1036
188,0.1045
85,0.0928
389,0.0925
479,0.0879
143,0.0957
906,0.1015
92,0.1021
448,0.0971
862,0.1117
502,0.0989
944,0.1158
461,0.1055
681,0.1042
436,0.1029
857,0.1039
847,0.0939
691,0.095
719,0.1002
492,0.1042
881,0.0988
545,0.0943
306,0.1101
743,0.1033
215,0.0898
101,0.0952
705,0.0982
382,0.0945
814,0.098
992,0.0952
206,0.0991
557,0.1082
838,0.1053
194,0.1001
531,0.1065
737,0.1019
485,0.1068
828,0.0926
707,0.1009
123,0.1041
621,0.0965
203,0.1021
800,0.0945
262,0.1033
327,0.1
48,0.1007
807,0.1044
801,0.095
863,0.1
129,0.1046
434,0.1016
177,0.1072
310,0.0908
738,0.1025
440,0.1099
8,0.1048
263,0.0972
91,0.0968
657,0.0948
268,0.0978
451,0.1043
135,0.096
151,0.0926
999,0.1003
779,0.1013
942,0.1004
571,0.1075
813,0.0943
638,0.098
844,0.0979
833,0.1091
391,0.1006
300,0.0972
255,0.0989
529,0.1052
204,0.0884
769,0.0966
486,0.0961
941,0.0985
58,0.0973
576,0.095
17,0.0989
242,0.0931
563,0.0924
695,0.0953
86,0.0998
874,0.1033
734,0.104
790,0.1101
149,0.1045
802,0.1027
111,0.1047
787,0.1042
938,0.0994
9,0.1133
537,0.098
61,0.0861
573,0.0871
430,0.0909
534,0.102
4,0.0885
617,0.0961
703,0.0982
892,0.0968
362,0.0991
877,0.1018
890,0.0918
21,0.0958
836,0.0954
481,0.1044
961,0.0983
758,0.0992
109,0.1029
184,0.0978
547,0.1028
610,0.09
925,0.0931
591,0.1101
176,0.1063
783,0.0905
810,0.0938
973,0.0938
431,0.0939
852,0.109
395,0.0928
44,0.1059
721,0.1155
444,0.1051
895,0.1016
289,0.1004
672,0.1168
804,0.1124
449,0.1066
412,0.1084
870,0.1108
974,0.1032
2,0.0881
976,0.1041
237,0.0872
72,0.1004
597,0.1029
524,0.0989
996,0.1065
249,0.105
859,0.0969
443,0.0955
349,0.1031
503,0.0953
205,0.1006
615,0.1037
386,0.0953
285,0.1034
178,0.0955
975,0.1022
376,0.0993
878,0.1037
377,0.0979
308,0.1074
533,0.0955
530,0.0986
180,0.0936
385,0.108
668,0.0905
182,0.0871
607,0.1024
236,0.1019
491,0.1051
292,0.1037
512,0.1026
243,0.0996
290,0.1074
193,0.1074
446,0.1109
776,0.1137
202,0.1071
911,0.0953
329,0.0998
981,0.1059
68,0.0942
914,0.0974
736,0.0965
816,0.1145
421,0.1022
489,0.0917
162,0.0889
760,0.0968
240,0.0916
45,0.1107
186,0.108
458,0.0993
136,0.0982
270,0.1015
54,0.095
811,0.0982
994,0.1085
553,0.0959
35,0.1061
596,0.1048
794,0.1056
516,0.0953
770,0.0875
210,0.0959
817,0.0975
855,0.1031
955,0.1009
645,0.1032
20,0.1036
889,0.0963
490,0.1046
609,0.1003
387,0.1005
829,0.1078
699,0.1118
258,0.1094
390,0.1098
142,0.0929
80,0.1064
939,0.0871
160,0.0967
409,0.0925
919,0.0924
323,0.1029
872,0.1013
753,0.1017
982,0.0971
980,0.1095
808,0.0972
749,0.1034
337,0.1033
195,0.1036
471,0.1091
947,0.1054
754,0.0911
419,0.0978
331,0.0989
835,0.0956
818,0.1002
685,0.1005
715,0.1022
603,0.1008
792,0.0962
10,0.0954
936,0.1011
81,0.0957
887,0.101
139,0.1058
328,0.1106
713,0.1002
625,0.1212
940,0.1144
716,0.107
307,0.1032
25,0.1052
630,0.1029
226,0.1075
963,0.0984
590,0.1068
913,0.0966
493,0.102
297,0.1119
302,0.1011
521,0.0887
415,0.1012
266,0.095
827,0.0955
893,0.1051
726,0.0983
42,0.1002
971,0.0933
438,0.0898
558,0.0918
755,0.093
865,0.1003
320,0.0931
370,0.0988
731,0.0972
725,0.1117
275,0.1015
608,0.1063
351,0.092
225,0.1002
99,0.0891
924,0.0821
679,0.1038
106,0.0922
946,0.1083
482,0.1043
831,0.1002
598,0.1017
748,0.1113
527,0.1057
825,0.1092
587,0.1073
407,0.1116
466,0.12
267,0.0925
684,0.0979
26,0.0937
148,0.0932
437,0.1017
850,0.0961
158,0.0965
246,0.1009
815,0.0979
720,0.095
989,0.0961
888,0.0952
682,0.1017
343,0.0993
988,0.0972
257,0.0991
7,0.1096
662,0.0956
435,0.0949
238,0.0962
953,0.0961
840,0.085
548,0.0949
899,0.1052
894,0.1036
623,0.1
653,0.1009
426,0.0945
117,0.0976
422,0.0991
474,0.1051
824,0.108
986,0.1129
342,0.1097
107,0.1249
218,0.0933
724,0.1144
75,0.1105
873,0.1068
417,0.1108
567,0.0998
683,0.0909
868,0.0999
991,0.0959
56,0.0922
784,0.0984
525,0.0957
901,0.0908
96,0.0993
43,0.0897
465,0.0952
157,0.097
196,0.0956
359,0.099
165,0.0959
131,0.1028
341,0.0961
569,0.0965
778,0.0989
283,0.1059
428,0.0925
763,0.0989
595,0.0936
819,0.103
150,0.0882
439,0.0986
294,0.0972
904,0.0997
556,0.0891
134,0.1031
453,0.1109
363,0.1059
741,0.1113
495,0.0992
293,0.1191
3,0.1063
281,0.1107
217,0.1052
95,0.096
432,0.1155
216,0.0947
604,0.0967
121,0.0886
191,0.0963
57,0.0922
701,0.0953
192,0.0972
189,0.0961
303,0.0953
710,0.0998
619,0.1084
467,0.0946
616,0.0943
954,0.1092
622,0.0916
247,0.099
220,0.1011
646,0.099
18,0.0989
968,0.0972
248,0.1036
675,0.0884
853,0.0978
335,0.0935
222,0.0917
83,0.1037
282,0.0978
373,0.1046
84,0.0978
198,0.0894
401,0.0967
789,0.1
883,0.1081
822,0.1049
245,0.1078
579,0.1001
227,0.1049
520,0.1039
643,0.1063
912,0.1134
153,0.0974
152,0.0924
37,0.093
144,0.0992
580,0.1017
478,0.0991
644,0.0871
751,0.0927
473,0.0928
208,0.1037
951,0.0983
826,0.103
63,0.1108
871,0.0991
455,0.1029
313,0.0958
957,0.0971
718,0.0998
74,0.1055
416,0.0963
908,0.0909
669,0.1036
400,0.095
76,0.0952
15,0.0885
501,0.0968
876,0.1041
727,0.0989
340,0.1017
146,0.0957
269,0.1067
252,0.1076
958,0.1017
694,0.0993
13,0.1193
279,0.0961
459,0.1035
174,0.112
728,0.1049
687,0.1118
798,0.0987
809,0.0917
907,0.0904
647,0.0977
49,0.1056
333,0.1025
23,0.101
405,0.0987
742,0.0935
570,0.0989
470,0.0974
562,0.1024
53,0.095
642,0.0986
404,0.0973
656,0.0958
33,0.1077
528,0.0916
640,0.0999
665,0.1053
36,0.1047
599,0.1031
477,0.1002
90,0.1014
641,0.0971
112,0.1079
113,0.0923
584,0.0921
730,0.0985
735,0.0936
660,0.0945
19,0.106
600,0.1045
115,0.0946
884,0.118
209,0.0891
166,0.0983
60,0.1035
70,0.1069
16,0.1091
796,0.0848
347,0.0951
336,0.0954
497,0.0951
346,0.0931
566,0.0843
420,0.105
213,0.112
549,0.1022
156,0.0891
839,0.1016
103,0.0936
128,0.0987
348,0.0978
469,0.0949
959,0.1001
541,0.098
711,0.1034
447,0.1029
639,0.0908
820,0.0864
655,0.1014
581,0.0898
93,0.1051
64,0.1041
934,0.0953
301,0.1014
949,0.1022
161,0.0977
637,0.1074
399,0.1054
22,0.1052
55,0.1025
554,0.1139
930,0.1148
179,0.0978
663,0.1083
34,0.1107
89,0.0914
312,0.1188
418,0.0971
147,0.0943
764,0.0903
551,0.0926
133,0.0982
517,0.1041
379,0.0982
932,0.0926
94,0.106
575,0.0967
163,0.1019
496,0.0975
628,0.1
918,0.0936
654,0.1026
676,0.1013
175,0.0999
664,0.0888
239,0.105
560,0.1
108,0.1074
582,0.1008
38,0.09
546,0.0959
372,0.1006
231,0.0937
793,0.1053
686,0.1043
612,0.1028
388,0.0967
1000,0.0997
565,0.1069
635,0.1128
633,0.1107
380,0.1161
214,0.0993
316,0.0997
480,0.1024
29,0.0934
384,0.112
555,0.0963
32,0.1091
24,0.0973
510,0.1036
511,0.0924
858,0.0933
648,0.1056
673,0.0991
539,0.097
132,0.1059
696,0.0973
777,0.1006
14,0.0962
578,0.1026
613,0.1097
256,0.0882
997,0.0915
550,0.0894
561,0.112
280,0.1019
611,0.0939
843,0.0957
159,0.0927
750,0.0948
756,0.083
145,0.1051
629,0.0896
752,0.0899
82,0.0884
667,0.1066
970,0.0987
536,0.1046
476,0.1091
532,0.1067
910,0.1132
499,0.1085
224,0.1081
601,0.114
799,0.1019
706,0.112
