Input,Percentage
129,0.11733333333333333
434,0.10066666666666667
177,0.10166666666666667
310,0.10633333333333334
738,0.093
440,0.06933333333333333
8,0.105
263,0.10366666666666667
91,0.09933333333333333
657,0.101
268,0.11066666666666666
451,0.08766666666666667
135,0.09
151,0.119
999,0.08733333333333333
779,0.109
942,0.10133333333333333
571,0.09666666666666666
813,0.08333333333333333
638,0.10033333333333333
844,0.113
833,0.104
391,0.09866666666666667
300,0.10433333333333333
255,0.08333333333333333
529,0.08733333333333333
204,0.09733333333333333
769,0.11666666666666667
486,0.10566666666666667
941,0.11033333333333334
58,0.09433333333333334
576,0.08466666666666667
17,0.11466666666666667
242,0.107
563,0.10366666666666667
695,0.09966666666666667
86,0.10566666666666667
874,0.07466666666666667
734,0.095
790,0.088
149,0.10333333333333333
802,0.09666666666666666
111,0.11233333333333333
787,0.088
938,0.08566666666666667
9,0.10033333333333333
537,0.106
61,0.095
573,0.11266666666666666
430,0.09866666666666667
534,0.07233333333333333
4,0.10433333333333333
617,0.10833333333333334
703,0.10133333333333333
892,0.09833333333333333
362,0.108
877,0.08633333333333333
890,0.08433333333333333
21,0.12233333333333334
836,0.11133333333333334
481,0.10333333333333333
961,0.1
758,0.09833333333333333
109,0.07633333333333334
184,0.09033333333333333
547,0.11233333333333333
610,0.09633333333333334
925,0.10066666666666667
591,0.10933333333333334
176,0.06966666666666667
783,0.07766666666666666
810,0.103
973,0.10066666666666667
431,0.09466666666666666
852,0.09833333333333333
395,0.09433333333333334
44,0.08333333333333333
721,0.1
444,0.10233333333333333
895,0.11266666666666666
289,0.11233333333333333
672,0.11033333333333334
804,0.08066666666666666
449,0.095
412,0.10766666666666666
870,0.11
974,0.10166666666666667
2,0.11133333333333334
976,0.099
237,0.08166666666666667
72,0.09666666666666666
597,0.10733333333333334
524,0.10366666666666667
996,0.10533333333333333
249,0.09166666666666666
859,0.084
443,0.086
349,0.09733333333333333
503,0.10733333333333334
205,0.10166666666666667
615,0.106
386,0.09733333333333333
285,0.08666666666666667
178,0.099
975,0.10833333333333334
376,0.09366666666666666
878,0.107
377,0.082
308,0.07833333333333334
533,0.09566666666666666
530,0.11366666666666667
180,0.11466666666666667
385,0.099
668,0.11933333333333333
182,0.085
607,0.08033333333333334
236,0.10433333333333333
491,0.111
292,0.11266666666666666
512,0.11033333333333334
243,0.10733333333333334
290,0.08233333333333333
193,0.09166666666666666
446,0.10633333333333334
776,0.103
202,0.10033333333333333
911,0.10566666666666667
329,0.08866666666666667
981,0.09
68,0.11233333333333333
914,0.108
736,0.10933333333333334
816,0.106
421,0.11366666666666667
489,0.07433333333333333
162,0.105
760,0.10533333333333333
240,0.11
45,0.09133333333333334
186,0.11833333333333333
458,0.07966666666666666
136,0.09233333333333334
270,0.10333333333333333
54,0.10033333333333333
811,0.104
994,0.11133333333333334
553,0.09766666666666667
35,0.09
596,0.101
794,0.094
516,0.115
770,0.11866666666666667
210,0.103
817,0.07766666666666666
855,0.09166666666666666
955,0.105
645,0.10966666666666666
20,0.11066666666666666
889,0.10866666666666666
490,0.08666666666666667
609,0.07266666666666667
387,0.11
829,0.09933333333333333
699,0.106
258,0.098
390,0.10866666666666666
142,0.07566666666666666
80,0.09533333333333334
939,0.11533333333333333
160,0.10033333333333333
409,0.10333333333333333
919,0.10866666666666666
323,0.096
872,0.07966666666666666
753,0.105
982,0.109
980,0.095
808,0.10966666666666666
749,0.09533333333333334
337,0.08966666666666667
195,0.09966666666666667
471,0.10233333333333333
947,0.091
754,0.10833333333333334
419,0.10133333333333333
331,0.09633333333333334
835,0.078
818,0.096
685,0.10133333333333333
715,0.10733333333333334
603,0.09966666666666667
792,0.09866666666666667
10,0.078
936,0.104
81,0.12566666666666668
887,0.11366666666666667
139,0.10833333333333334
328,0.118
713,0.08366666666666667
625,0.075
940,0.113
716,0.115
307,0.10566666666666667
25,0.109
630,0.10133333333333333
226,0.07433333333333333
963,0.10466666666666667
590,0.10266666666666667
913,0.10633333333333334
493,0.09833333333333333
297,0.10433333333333333
302,0.083
521,0.08933333333333333
415,0.11133333333333334
266,0.105
827,0.11066666666666666
893,0.118
726,0.08733333333333333
42,0.08166666666666667
971,0.10833333333333334
438,0.102
558,0.09066666666666667
755,0.09966666666666667
865,0.10766666666666666
320,0.07033333333333333
370,0.09566666666666666
731,0.10366666666666667
725,0.104
275,0.10833333333333334
608,0.099
351,0.09733333333333333
225,0.08433333333333333
99,0.126
924,0.10033333333333333
679,0.10966666666666666
106,0.09833333333333333
946,0.109
482,0.08433333333333333
831,0.092
598,0.098
748,0.10666666666666667
527,0.106
825,0.11633333333333333
587,0.09233333333333334
407,0.08166666666666667
466,0.117
267,0.10566666666666667
684,0.10433333333333333
26,0.10666666666666667
148,0.10133333333333333
437,0.08333333333333333
850,0.09266666666666666
158,0.10933333333333334
246,0.104
815,0.101
720,0.10966666666666666
989,0.098
888,0.081
682,0.104
343,0.11166666666666666
988,0.09933333333333333
257,0.107
7,0.09133333333333334
662,0.07166666666666667
435,0.111
238,0.10966666666666666
953,0.106
840,0.10533333333333333
548,0.105
899,0.096
894,0.08433333333333333
623,0.11566666666666667
653,0.109
426,0.104
117,0.113
422,0.10266666666666667
474,0.076
824,0.10666666666666667
986,0.104
342,0.09733333333333333
107,0.11566666666666667
218,0.10566666666666667
724,0.08
75,0.086
873,0.10466666666666667
417,0.09833333333333333
567,0.11966666666666667
683,0.10866666666666666
868,0.09566666666666666
991,0.07633333333333334
56,0.10366666666666667
784,0.11533333333333333
525,0.09033333333333333
901,0.10166666666666667
96,0.106
43,0.09133333333333334
465,0.08666666666666667
157,0.10133333333333333
196,0.10766666666666666
359,0.10366666666666667
165,0.11633333333333333
131,0.08433333333333333
341,0.08033333333333334
569,0.12333333333333334
778,0.11333333333333333
283,0.107
428,0.10466666666666667
763,0.114
595,0.079
819,0.1
150,0.107
439,0.12066666666666667
294,0.09566666666666666
904,0.11266666666666666
556,0.08566666666666667
134,0.08433333333333333
453,0.098
363,0.10366666666666667
741,0.10766666666666666
495,0.11066666666666666
293,0.101
3,0.08466666666666667
281,0.09766666666666667
217,0.099
95,0.12
432,0.11466666666666667
216,0.098
604,0.09366666666666666
121,0.09333333333333334
191,0.109
57,0.097
701,0.098
192,0.12333333333333334
189,0.091
303,0.06933333333333333
710,0.09633333333333334
619,0.11566666666666667
467,0.09466666666666666
616,0.11333333333333333
954,0.10166666666666667
622,0.08466666666666667
247,0.09333333333333334
220,0.112
646,0.09333333333333334
18,0.104
968,0.12566666666666668
248,0.094
675,0.081
853,0.111
335,0.111
222,0.10166666666666667
83,0.10233333333333333
282,0.10733333333333334
373,0.072
84,0.1
198,0.106
401,0.104
789,0.10333333333333333
883,0.105
822,0.10066666666666667
245,0.08466666666666667
579,0.112
227,0.113
520,0.11133333333333334
643,0.10733333333333334
912,0.112
153,0.08133333333333333
152,0.092
37,0.12766666666666668
144,0.11366666666666667
580,0.095
478,0.10166666666666667
644,0.092
751,0.08266666666666667
473,0.10666666666666667
208,0.10866666666666666
951,0.09766666666666667
826,0.10366666666666667
63,0.09666666666666666
871,0.08366666666666667
455,0.08566666666666667
313,0.117
957,0.109
718,0.10866666666666666
74,0.09933333333333333
416,0.081
908,0.08133333333333333
669,0.102
400,0.103
76,0.09566666666666666
