Input,Percentage
292,0.0969
512,0.1128
243,0.102
290,0.0758
193,0.1004
446,0.1038
776,0.1059
202,0.1047
911,0.1119
329,0.0883
981,0.0801
68,0.1082
914,0.1113
736,0.0957
816,0.1152
421,0.1021
489,0.0827
162,0.102
760,0.1084
240,0.1058
45,0.1021
186,0.1077
458,0.0789
136,0.0875
270,0.1081
54,0.1087
811,0.098
994,0.109
553,0.0958
35,0.0797
596,0.1014
794,0.1026
516,0.1062
770,0.1074
210,0.1049
817,0.0785
855,0.092
955,0.1135
645,0.1067
20,0.1055
889,0.1113
490,0.0897
609,0.0781
387,0.1056
829,0.1117
699,0.1036
258,0.1034
390,0.1044
142,0.0823
80,0.0893
939,0.1089
160,0.0998
409,0.1084
919,0.1116
323,0.0904
872,0.0841
753,0.0984
982,0.1045
980,0.1031
808,0.1073
749,0.1008
337,0.0837
195,0.0908
471,0.1071
947,0.1105
754,0.1076
419,0.1065
331,0.0913
835,0.0825
818,0.1027
685,0.1111
715,0.1057
603,0.1089
792,0.0976
10,0.0738
936,0.1079
81,0.1137
887,0.1046
139,0.1054
328,0.1038
713,0.0885
625,0.0802
940,0.1186
716,0.1088
307,0.106
25,0.1079
630,0.0945
226,0.0775
963,0.1054
590,0.1118
913,0.1031
493,0.1043
297,0.1104
302,0.0787
521,0.0891
415,0.1052
266,0.1061
827,0.111
893,0.1024
726,0.1001
42,0.0819
971,0.1011
438,0.0997
558,0.1075
755,0.1073
865,0.1038
320,0.0768
370,0.0916
731,0.1017
725,0.1102
275,0.1023
608,0.1113
351,0.0886
225,0.082
99,0.1106
924,0.1027
679,0.1066
106,0.1094
946,0.1022
482,0.081
831,0.0987
598,0.1095
748,0.1044
527,0.1116
825,0.1115
587,0.0896
407,0.0799
466,0.1117
267,0.1007
684,0.1072
26,0.1075
148,0.0943
437,0.0859
850,0.0935
158,0.1106
246,0.1085
815,0.1022
720,0.1153
989,0.09
888,0.0829
682,0.1019
343,0.1087
988,0.1004
257,0.1072
7,0.1042
662,0.0764
435,0.1008
238,0.1023
953,0.1046
840,0.1101
548,0.1096
899,0.0842
894,0.0807
623,0.1103
653,0.1098
426,0.1017
117,0.1095
422,0.097
474,0.0773
824,0.1099
986,0.1127
342,0.1053
107,0.1038
218,0.1093
724,0.0806
75,0.0894
873,0.1021
417,0.1103
567,0.1027
683,0.1061
868,0.0918
991,0.0848
56,0.1075
784,0.1115
525,0.1009
901,0.1072
96,0.0991
43,0.0771
465,0.0934
157,0.1099
196,0.1104
359,0.1051
165,0.1063
131,0.0913
341,0.0813
569,0.1063
778,0.1001
283,0.1034
428,0.1065
763,0.0979
595,0.0807
819,0.0919
150,0.1081
439,0.1136
294,0.106
904,0.1054
556,0.0825
134,0.0815
453,0.107
363,0.1041
741,0.1023
495,0.1139
293,0.0977
3,0.0831
281,0.0951
217,0.1076
95,0.105
432,0.1061
216,0.1026
604,0.09
121,0.0821
191,0.115
57,0.1058
701,0.1053
192,0.1065
189,0.1016
303,0.0772
710,0.1004
619,0.1116
467,0.1062
616,0.104
954,0.0998
622,0.0829
247,0.0891
220,0.108
646,0.1065
18,0.1027
968,0.1088
248,0.0971
675,0.0783
853,0.105
335,0.1099
222,0.1034
83,0.1023
282,0.1135
373,0.0848
84,0.086
198,0.1059
401,0.1073
789,0.1025
883,0.1033
822,0.0926
245,0.079
579,0.0998
227,0.099
520,0.1035
643,0.11
912,0.1046
153,0.0732
152,0.0896
37,0.1007
144,0.1107
580,0.1003
478,0.109
644,0.0832
751,0.0857
473,0.1062
208,0.1086
951,0.1019
826,0.1051
63,0.1074
871,0.0742
455,0.093
313,0.1133
957,0.1107
718,0.1065
74,0.11
416,0.0879
908,0.0851
669,0.1115
400,0.1068
76,0.0988
15,0.1054
501,0.0966
876,0.0853
727,0.0952
340,0.1069
146,0.1045
269,0.1051
252,0.1056
958,0.0827
694,0.0867
13,0.111
279,0.1083
459,0.1014
174,0.1044
728,0.0943
687,0.0776
798,0.1047
809,0.1096
907,0.1037
647,0.1129
49,0.1154
333,0.0808
23,0.0867
405,0.1136
742,0.1001
570,0.1034
470,0.1035
562,0.1
53,0.0742
642,0.1086
404,0.1126
656,0.1014
33,0.1038
528,0.1065
640,0.0728
665,0.0933
36,0.1095
599,0.1064
477,0.1049
90,0.111
641,0.0921
112,0.0748
113,0.1148
584,0.1121
730,0.1055
735,0.1091
660,0.1069
19,0.0777
600,0.0981
115,0.1057
884,0.1112
209,0.1004
166,0.1109
60,0.0876
70,0.0832
16,0.1023
796,0.105
347,0.104
336,0.1109
497,0.0928
346,0.0761
566,0.0939
420,0.1008
213,0.1057
549,0.1078
156,0.1043
839,0.087
103,0.0863
128,0.1131
348,0.1057
469,0.1047
959,0.1039
541,0.097
711,0.0879
447,0.0938
639,0.1074
820,0.1012
655,0.1081
581,0.1117
93,0.0879
64,0.0828
934,0.1128
301,0.1052
949,0.1032
161,0.1076
637,0.0925
399,0.0771
22,0.1041
55,0.1078
554,0.0995
930,0.1072
179,0.1046
663,0.0832
34,0.0888
89,0.1071
312,0.1018
418,0.103
147,0.1062
764,0.0964
551,0.0696
133,0.1117
517,0.1105
379,0.1085
932,0.1061
94,0.1138
575,0.0754
163,0.1032
496,0.109
628,0.1019
918,0.103
654,0.1028
676,0.0899
175,0.0765
664,0.1082
239,0.1091
560,0.1021
108,0.1034
582,0.1085
38,0.0844
546,0.0946
372,0.1028
231,0.1053
793,0.1056
686,0.1088
612,0.0874
388,0.0834
1000,0.1099
565,0.1099
635,0.102
633,0.1023
380,0.0972
214,0.0838
316,0.0976
480,0.1032
29,0.1062
384,0.1119
555,0.1028
32,0.0881
24,0.0815
510,0.1106
511,0.1045
858,0.1008
648,0.1084
673,0.1002
539,0.0844
132,0.0956
696,0.1048
777,0.099
14,0.1084
578,0.1043
613,0.0868
256,0.0837
997,0.1042
550,0.1124
561,0.0994
280,0.1078
611,0.0924
843,0.0808
159,0.1054
750,0.1045
756,0.0987
145,0.1113
629,0.1142
752,0.0791
82,0.0869
667,0.11
970,0.1108
536,0.0997
476,0.1071
532,0.0933
910,0.0741
499,0.1169
224,0.0998
601,0.0991
799,0.1134
706,0.1165
