Input,Percentage
775,0.10475
983,0.108375
692,0.103875
125,0.110625
71,0.09975
823,0.0855
965,0.10175
168,0.112375
788,0.104125
288,0.09975
104,0.11075
709,0.0875
733,0.088875
120,0.11025
253,0.105625
688,0.106375
244,0.11075
122,0.0945
181,0.074125
697,0.113625
319,0.11425
915,0.10225
714,0.10125
866,0.106875
515,0.076375
442,0.094625
332,0.115625
6,0.108
172,0.1005
708,0.108125
321,0.09175
414,0.0835
171,0.11425
457,0.10675
169,0.0995
507,0.108
483,0.104
352,0.0735
199,0.088375
200,0.107875
837,0.104875
271,0.0975
59,0.10425
830,0.07975
552,0.08675
296,0.109875
27,0.1
795,0.10525
463,0.113375
841,0.103625
219,0.07275
964,0.101125
614,0.10775
299,0.112375
786,0.110875
39,0.1005
201,0.089
606,0.08275
761,0.106
745,0.118125
425,0.106875
350,0.10775
367,0.095625
626,0.082
967,0.094875
508,0.107125
542,0.10225
365,0.113
952,0.1025
627,0.08225
917,0.092875
381,0.11275
77,0.100375
190,0.106125
864,0.113625
137,0.092625
138,0.082875
398,0.10425
259,0.112375
945,0.104625
636,0.105875
250,0.109375
651,0.090125
978,0.08575
768,0.109125
402,0.105
897,0.103125
102,0.115875
650,0.092125
433,0.077625
334,0.10525
298,0.11375
498,0.099
678,0.112875
514,0.1085
450,0.079125
740,0.102
260,0.1125
869,0.099125
130,0.104875
88,0.113
235,0.089875
344,0.08525
620,0.111125
812,0.105625
358,0.102375
806,0.1075
371,0.1085
995,0.07575
468,0.108
46,0.11175
110,0.103
241,0.1045
928,0.111
170,0.08175
744,0.084125
856,0.108375
164,0.107
40,0.098125
272,0.107875
31,0.09925
284,0.080625
127,0.104125
780,0.106
41,0.111875
785,0.107375
383,0.10575
519,0.082875
500,0.089
441,0.106625
315,0.107375
943,0.09825
393,0.11075
772,0.102875
781,0.084875
406,0.10325
408,0.10275
588,0.10775
65,0.106625
762,0.10725
87,0.08225
274,0.087625
860,0.1075
700,0.09875
355,0.100375
326,0.1125
278,0.092375
649,0.076
360,0.10525
634,0.108375
291,0.101625
330,0.106125
234,0.099625
846,0.082625
185,0.09125
592,0.109625
690,0.107
506,0.10225
364,0.11075
972,0.095625
509,0.085
568,0.109125
265,0.109375
314,0.099875
392,0.101875
472,0.102125
484,0.08
834,0.09075
535,0.109
464,0.105
842,0.105875
543,0.101625
916,0.088375
773,0.077125
522,0.116125
803,0.104625
229,0.10375
990,0.111125
875,0.102625
374,0.07925
937,0.098625
909,0.109375
977,0.103625
118,0.10225
722,0.103625
898,0.077375
173,0.09025
276,0.111625
652,0.11025
851,0.099125
286,0.105125
487,0.101625
119,0.070875
368,0.10125
631,0.107125
114,0.09975
767,0.108
935,0.101625
589,0.083625
879,0.085
782,0.113125
232,0.10425
513,0.1005
821,0.108
494,0.08975
689,0.085
228,0.0995
771,0.108875
765,0.101125
920,0.099875
188,0.109375
85,0.082125
389,0.09175
479,0.114375
143,0.10675
906,0.102875
92,0.108625
448,0.091
862,0.0805
502,0.10675
944,0.107625
461,0.107375
681,0.108625
436,0.1045
857,0.079125
847,0.08975
691,0.10925
719,0.103
492,0.106875
881,0.108375
545,0.087625
306,0.076125
743,0.10025
215,0.11625
101,0.09875
705,0.103875
382,0.1025
814,0.07875
992,0.094375
206,0.107
557,0.099125
838,0.10325
194,0.10575
531,0.085
737,0.083875
485,0.1155
828,0.105375
707,0.1055
123,0.108625
621,0.098375
203,0.07825
800,0.1125
262,0.112625
327,0.10425
48,0.1065
807,0.106875
801,0.082875
863,0.09125
129,0.104625
434,0.104375
177,0.108125
310,0.099875
738,0.101125
440,0.079125
8,0.09975
263,0.11025
91,0.106375
657,0.111875
268,0.111375
451,0.08175
135,0.092125
151,0.100875
999,0.101625
779,0.097875
942,0.104875
571,0.093875
813,0.085875
638,0.102
844,0.11025
833,0.1055
391,0.10525
300,0.107375
255,0.07675
529,0.0905
204,0.10725
769,0.104
486,0.099625
941,0.10825
58,0.09225
576,0.0785
17,0.10575
242,0.11425
563,0.10725
695,0.110625
86,0.096125
874,0.082625
734,0.091125
790,0.105
149,0.10025
802,0.1
111,0.109125
787,0.0875
938,0.08175
9,0.1115
537,0.09875
61,0.10075
573,0.113625
430,0.100375
534,0.0795
4,0.103875
617,0.108625
703,0.102375
892,0.108125
362,0.104125
877,0.091
890,0.08325
21,0.1155
836,0.112875
481,0.103625
961,0.10675
758,0.0985
109,0.07875
184,0.099125
547,0.115375
610,0.1055
925,0.10925
591,0.118
176,0.081125
783,0.09025
810,0.1145
973,0.107625
431,0.101
852,0.095
395,0.089
44,0.085
721,0.100875
444,0.10075
895,0.10275
289,0.11025
672,0.109875
804,0.075375
449,0.09475
412,0.110625
870,0.10325
974,0.103375
2,0.1185
976,0.090125
237,0.0845
72,0.098625
597,0.1085
524,0.104
996,0.1085
249,0.1105
859,0.08275
443,0.09725
349,0.10775
503,0.099375
205,0.107
615,0.11325
386,0.08875
285,0.07875
178,0.105
975,0.103
376,0.101375
878,0.107375
377,0.103
308,0.083125
533,0.094625
530,0.10725
180,0.106375
385,0.101
668,0.11025
182,0.09175
607,0.083375
236,0.11025
491,0.107125
292,0.106125
512,0.1125
243,0.107375
290,0.078625
193,0.10075
446,0.103
776,0.113375
202,0.10475
911,0.1085
329,0.087875
981,0.075875
68,0.108375
914,0.099625
736,0.105375
816,0.102125
421,0.094875
489,0.076875
162,0.1055
760,0.106125
240,0.100125
45,0.10125
186,0.10325
458,0.083625
136,0.09175
270,0.107875
54,0.1005
811,0.108
994,0.111
553,0.0955
35,0.083
596,0.107
794,0.101375
516,0.10825
770,0.107625
210,0.109
817,0.071
855,0.087375
955,0.103625
645,0.103625
20,0.103625
889,0.113625
490,0.086875
609,0.08275
387,0.102
829,0.1075
699,0.103125
258,0.104125
390,0.1035
142,0.079375
80,0.089
939,0.11125
160,0.105875
409,0.107
919,0.1085
323,0.0895
872,0.083875
753,0.108875
982,0.10625
980,0.10025
808,0.103
749,0.098
337,0.08125
195,0.09675
471,0.10925
947,0.102125
754,0.101
419,0.10925
331,0.08425
835,0.078
818,0.10375
685,0.10525
715,0.101
603,0.10975
792,0.103125
10,0.076125
936,0.100375
81,0.109375
887,0.099625
139,0.102875
328,0.10625
713,0.081875
625,0.087375
940,0.107875
716,0.0995
307,0.098125
25,0.10175
630,0.103375
226,0.078125
963,0.1045
590,0.10975
913,0.105875
493,0.105
297,0.1185
302,0.0805
521,0.08625
415,0.098125
266,0.108625
827,0.103125
893,0.104
726,0.089375
42,0.085625
971,0.107125
438,0.108375
558,0.106625
755,0.107625
865,0.104875
320,0.0785
370,0.0895
731,0.11475
725,0.10725
275,0.103125
608,0.111
351,0.087875
225,0.087
99,0.107125
924,0.10225
679,0.103625
106,0.109125
946,0.104625
482,0.07475
831,0.09075
598,0.112375
748,0.10825
527,0.103875
825,0.111875
587,0.087625
407,0.077625
466,0.103375
267,0.106875
684,0.1035
26,0.103875
148,0.09575
437,0.080625
850,0.094375
158,0.1035
246,0.103
815,0.113
720,0.108625
989,0.0865
888,0.084625
682,0.109625
343,0.1015
988,0.11
257,0.105625
7,0.097125
662,0.072625
435,0.104
238,0.105625
953,0.106625
840,0.104125
548,0.10775
899,0.0845
894,0.085375
623,0.108
653,0.10875
426,0.103
117,0.110875
422,0.097125
474,0.075125
824,0.10525
986,0.106625
342,0.105375
107,0.107125
218,0.105625
724,0.078
75,0.0935
873,0.109625
417,0.11725
567,0.1105
683,0.11125
868,0.086625
991,0.083875
56,0.10475
784,0.106375
525,0.104125
901,0.104375
96,0.10975
43,0.07625
465,0.09425
157,0.112375
196,0.10275
359,0.10375
165,0.113875
131,0.090125
341,0.085
569,0.104125
778,0.100875
283,0.103875
428,0.105
763,0.10025
595,0.083875
819,0.095
150,0.109875
439,0.108375
294,0.105125
904,0.109875
556,0.09
134,0.085
453,0.10225
363,0.1025
741,0.107125
495,0.108
293,0.0955
3,0.087375
281,0.09575
217,0.106375
95,0.105875
432,0.10925
216,0.109125
604,0.084125
121,0.0825
191,0.107
57,0.103875
701,0.101875
192,0.10025
189,0.096125
303,0.081875
710,0.098375
619,0.10725
467,0.101
616,0.105375
954,0.112375
622,0.084875
247,0.085625
220,0.107125
646,0.110125
18,0.103
968,0.105375
248,0.102
675,0.0685
853,0.10225
335,0.101125
222,0.105375
83,0.102
282,0.1085
373,0.079
84,0.0955
198,0.11
401,0.10575
789,0.10875
883,0.1055
822,0.0935
245,0.075875
579,0.108625
227,0.105625
520,0.10625
643,0.105625
912,0.11
153,0.077125
152,0.095
37,0.110875
144,0.102125
580,0.098375
478,0.109375
644,0.088
751,0.081375
473,0.10575
208,0.110875
951,0.107875
826,0.10425
63,0.104375
871,0.07975
455,0.089875
313,0.115125
957,0.104125
718,0.106875
74,0.109875
416,0.08525
908,0.083875
669,0.105875
400,0.108625
76,0.110375
15,0.111375
501,0.1055
876,0.076375
727,0.087625
340,0.107375
146,0.097
269,0.101375
252,0.108
958,0.08425
694,0.083375
13,0.106125
279,0.10875
459,0.1005
174,0.108375
728,0.09875
687,0.08
798,0.100375
809,0.10675
907,0.105625
647,0.099
49,0.106125
333,0.083125
23,0.0855
405,0.111125
742,0.104875
570,0.109125
470,0.113875
562,0.098875
53,0.077125
642,0.110375
404,0.109625
656,0.106375
33,0.109625
528,0.111125
640,0.077875
665,0.09075
36,0.10225
599,0.10525
477,0.102
90,0.109875
641,0.094125
112,0.078625
113,0.107625
584,0.1005
730,0.112
735,0.106375
660,0.114125
19,0.084
600,0.088
115,0.108125
884,0.102625
209,0.103875
166,0.10775
60,0.08775
70,0.0875
16,0.1075
796,0.104
347,0.11
336,0.1105
497,0.096625
346,0.0795
566,0.097625
420,0.10025
213,0.105875
549,0.102875
156,0.111875
839,0.088625
103,0.07925
128,0.1155
348,0.107125
469,0.102125
959,0.113625
541,0.098625
711,0.0875
447,0.102125
639,0.10525
820,0.104
655,0.105875
581,0.113375
93,0.085375
64,0.083
934,0.1205
301,0.11325
949,0.103375
161,0.10925
637,0.094
399,0.076625
22,0.10725
55,0.101
554,0.1065
930,0.102
179,0.11525
663,0.080875
34,0.0995
89,0.10725
312,0.105125
418,0.103375
147,0.113
764,0.097
551,0.06975
133,0.106125
517,0.1035
379,0.10075
932,0.106375
94,0.106375
575,0.073625
163,0.0925
496,0.110125
628,0.102125
918,0.106875
654,0.112
676,0.086
175,0.075375
664,0.107375
239,0.110875
560,0.098
108,0.105125
582,0.105625
38,0.077375
546,0.09625
372,0.10325
231,0.09325
793,0.1095
686,0.0975
612,0.0855
388,0.078875
1000,0.107375
565,0.106
635,0.103125
633,0.110375
380,0.0915
214,0.09075
316,0.094375
480,0.108375
29,0.109125
384,0.10425
555,0.109125
32,0.081125
24,0.083625
510,0.10175
511,0.106375
858,0.1055
648,0.107875
673,0.092625
539,0.083625
132,0.097
696,0.111125
777,0.10475
14,0.101875
578,0.10875
613,0.08525
256,0.084375
997,0.106375
550,0.1105
561,0.103375
280,0.11425
611,0.096125
843,0.081125
159,0.097125
750,0.107375
756,0.091375
145,0.10225
629,0.11175
752,0.083375
82,0.0995
667,0.10625
970,0.105
536,0.109
476,0.10825
532,0.09275
910,0.0695
499,0.104875
224,0.106375
601,0.100625
799,0.112125
706,0.103
