Input,Percentage
233,0.07583333333333334
670,0.097
97,0.11066666666666666
223,0.1055
886,0.10333333333333333
882,0.10866666666666666
460,0.0865
574,0.07316666666666667
66,0.1015
797,0.10566666666666667
723,0.10683333333333334
322,0.10866666666666666
423,0.10366666666666667
848,0.07733333333333334
774,0.09716666666666667
295,0.112
354,0.10316666666666667
361,0.10116666666666667
51,0.11366666666666667
254,0.094
47,0.0825
62,0.10916666666666666
969,0.11366666666666667
211,0.10783333333333334
518,0.10783333333333334
410,0.097
273,0.09166666666666666
230,0.099
505,0.11066666666666666
704,0.10183333333333333
577,0.11316666666666667
475,0.10633333333333334
504,0.077
378,0.08733333333333333
896,0.10933333333333334
593,0.1065
962,0.1035
50,0.11833333333333333
277,0.096
488,0.08016666666666666
659,0.1045
572,0.11716666666666667
985,0.0985
661,0.10466666666666667
424,0.1055
927,0.0905
698,0.0905
559,0.11066666666666666
746,0.1095
52,0.10783333333333334
304,0.1
73,0.09233333333333334
311,0.08316666666666667
100,0.10366666666666667
318,0.11316666666666667
30,0.0975
261,0.113
356,0.10583333333333333
357,0.08466666666666667
905,0.09333333333333334
155,0.10916666666666666
757,0.11133333333333334
324,0.1075
845,0.11283333333333333
583,0.098
394,0.07783333333333334
411,0.10816666666666666
923,0.0945
950,0.103
366,0.10466666666666667
902,0.11083333333333334
585,0.07916666666666666
305,0.09483333333333334
987,0.11016666666666666
403,0.10033333333333333
167,0.103
183,0.117
586,0.08816666666666667
922,0.074
632,0.10933333333333334
413,0.11183333333333334
666,0.1055
11,0.10733333333333334
671,0.10916666666666666
98,0.07916666666666666
766,0.10366666666666667
397,0.11866666666666667
960,0.09283333333333334
903,0.103
124,0.11716666666666667
69,0.0775
540,0.08016666666666666
338,0.1055
921,0.11083333333333334
140,0.1105
739,0.108
12,0.09883333333333333
605,0.083
564,0.10416666666666667
747,0.10383333333333333
538,0.102
105,0.105
900,0.10266666666666667
867,0.0905
624,0.08666666666666667
993,0.10016666666666667
452,0.105
429,0.09783333333333333
462,0.10333333333333333
375,0.10466666666666667
154,0.0785
759,0.10583333333333333
325,0.104
693,0.105
849,0.10983333333333334
680,0.11616666666666667
658,0.08133333333333333
933,0.0905
594,0.10966666666666666
948,0.11133333333333334
832,0.09583333333333334
339,0.10583333333333333
317,0.09816666666666667
791,0.08533333333333333
427,0.1075
926,0.11366666666666667
805,0.11183333333333334
79,0.1075
5,0.10866666666666666
78,0.082
126,0.09183333333333334
369,0.09583333333333334
1,0.10333333333333333
702,0.098
891,0.112
187,0.09233333333333334
212,0.07333333333333333
602,0.107
309,0.10316666666666667
729,0.09733333333333333
854,0.10783333333333334
984,0.10583333333333333
880,0.0715
445,0.1045
998,0.1095
931,0.09966666666666667
885,0.10333333333333333
141,0.11366666666666667
345,0.086
67,0.0815
454,0.09816666666666667
287,0.1075
353,0.1065
456,0.10916666666666666
717,0.10766666666666666
712,0.07866666666666666
979,0.09816666666666667
523,0.09833333333333333
677,0.09816666666666667
966,0.11
618,0.10333333333333333
674,0.0845
207,0.091
929,0.10433333333333333
526,0.10183333333333333
544,0.10866666666666666
197,0.10766666666666666
116,0.08866666666666667
956,0.08066666666666666
861,0.0995
396,0.10766666666666666
221,0.10866666666666666
28,0.1015
251,0.11233333333333333
264,0.09183333333333334
732,0.08133333333333333
775,0.10883333333333334
983,0.10566666666666667
692,0.11533333333333333
125,0.1065
71,0.09216666666666666
823,0.08066666666666666
965,0.1
168,0.10466666666666667
788,0.1085
288,0.10166666666666667
104,0.1055
709,0.07783333333333334
733,0.07983333333333334
120,0.11016666666666666
253,0.101
688,0.1
244,0.10566666666666667
122,0.09266666666666666
181,0.07666666666666666
697,0.113
319,0.10533333333333333
915,0.10466666666666667
714,0.10666666666666667
866,0.10166666666666667
515,0.08833333333333333
442,0.086
332,0.111
6,0.10216666666666667
172,0.10866666666666666
708,0.1135
321,0.08866666666666667
414,0.07283333333333333
171,0.103
457,0.111
169,0.10316666666666667
507,0.106
483,0.115
352,0.07133333333333333
199,0.09566666666666666
200,0.1075
837,0.0955
271,0.10533333333333333
59,0.1145
830,0.0825
552,0.08483333333333333
296,0.103
27,0.10483333333333333
795,0.109
463,0.09966666666666667
841,0.09716666666666667
219,0.07233333333333333
964,0.0995
614,0.1105
299,0.1085
786,0.104
39,0.10983333333333334
201,0.0755
606,0.085
761,0.10933333333333334
745,0.10133333333333333
425,0.11333333333333333
350,0.1075
367,0.10033333333333333
626,0.08533333333333333
967,0.10116666666666667
508,0.10466666666666667
542,0.10916666666666666
365,0.10516666666666667
952,0.11316666666666667
627,0.088
917,0.09066666666666667
381,0.10483333333333333
77,0.11466666666666667
190,0.10666666666666667
864,0.1045
137,0.09766666666666667
138,0.08383333333333333
398,0.1005
259,0.107
945,0.11016666666666666
636,0.10116666666666667
250,0.10533333333333333
651,0.09466666666666666
978,0.08683333333333333
768,0.1085
402,0.09766666666666667
897,0.11166666666666666
102,0.10783333333333334
650,0.09533333333333334
433,0.0675
334,0.10983333333333334
298,0.101
498,0.11116666666666666
678,0.11283333333333333
514,0.10133333333333333
450,0.07566666666666666
740,0.0945
260,0.10216666666666667
869,0.10733333333333334
130,0.10216666666666667
88,0.10516666666666667
235,0.08616666666666667
344,0.077
620,0.112
812,0.11533333333333333
358,0.10133333333333333
806,0.11516666666666667
371,0.10966666666666666
995,0.07333333333333333
468,0.09866666666666667
46,0.10466666666666667
110,0.10733333333333334
241,0.11383333333333333
928,0.1075
170,0.08683333333333333
744,0.0815
856,0.10666666666666667
164,0.1065
40,0.103
272,0.10616666666666667
31,0.0935
284,0.08266666666666667
127,0.10066666666666667
780,0.10683333333333334
41,0.11083333333333334
785,0.09616666666666666
383,0.1025
519,0.08233333333333333
500,0.08733333333333333
441,0.1075
315,0.11066666666666666
943,0.10633333333333334
393,0.11033333333333334
772,0.10383333333333333
781,0.0785
406,0.10416666666666667
408,0.11683333333333333
588,0.10666666666666667
65,0.10833333333333334
762,0.09966666666666667
87,0.08
274,0.094
860,0.11216666666666666
700,0.10983333333333334
355,0.097
326,0.1175
278,0.09483333333333334
649,0.08316666666666667
360,0.09866666666666667
634,0.10783333333333334
291,0.10483333333333333
330,0.11733333333333333
234,0.10683333333333334
846,0.08683333333333333
185,0.09033333333333333
592,0.09966666666666667
690,0.10766666666666666
506,0.1095
364,0.10983333333333334
972,0.08733333333333333
509,0.07933333333333334
568,0.10233333333333333
265,0.1115
314,0.09933333333333333
392,0.10833333333333334
472,0.10283333333333333
484,0.07833333333333334
834,0.10133333333333333
535,0.11
464,0.10266666666666667
842,0.11083333333333334
543,0.10383333333333333
916,0.08916666666666667
773,0.084
522,0.108
803,0.112
229,0.09483333333333334
990,0.1065
875,0.1035
374,0.07016666666666667
937,0.09533333333333334
909,0.11066666666666666
977,0.1065
118,0.11083333333333334
722,0.09683333333333333
898,0.0845
173,0.09166666666666666
276,0.111
652,0.11
851,0.10566666666666667
286,0.10533333333333333
487,0.104
119,0.08133333333333333
368,0.10833333333333334
631,0.10683333333333334
114,0.105
767,0.114
935,0.1155
589,0.07733333333333334
879,0.08283333333333333
782,0.10766666666666666
232,0.10516666666666667
513,0.11416666666666667
821,0.109
494,0.09383333333333334
689,0.0825
228,0.097
771,0.11066666666666666
765,0.10016666666666667
920,0.10016666666666667
188,0.10633333333333334
85,0.0775
389,0.086
479,0.11716666666666667
143,0.09983333333333333
906,0.10283333333333333
92,0.0975
448,0.0985
862,0.08233333333333333
502,0.10583333333333333
944,0.109
461,0.09566666666666666
681,0.0985
436,0.10733333333333334
857,0.0795
847,0.09533333333333334
691,0.10883333333333334
719,0.09583333333333334
492,0.09966666666666667
881,0.1155
545,0.09583333333333334
306,0.08133333333333333
743,0.111
215,0.102
101,0.09583333333333334
705,0.10416666666666667
382,0.09816666666666667
814,0.08466666666666667
992,0.0945
206,0.10366666666666667
557,0.1065
838,0.1075
194,0.104
531,0.0845
737,0.07633333333333334
485,0.11066666666666666
828,0.10733333333333334
707,0.0985
123,0.1095
621,0.10216666666666667
203,0.08066666666666666
800,0.103
262,0.10216666666666667
327,0.10166666666666667
48,0.1125
807,0.10783333333333334
801,0.08216666666666667
863,0.08933333333333333
129,0.108
434,0.114
177,0.10916666666666666
310,0.10383333333333333
738,0.10266666666666667
440,0.07433333333333333
8,0.10566666666666667
263,0.10966666666666666
91,0.0975
657,0.10466666666666667
268,0.11
451,0.08333333333333333
135,0.08716666666666667
151,0.10583333333333333
999,0.10883333333333334
779,0.09783333333333333
942,0.1015
571,0.08783333333333333
813,0.08383333333333333
638,0.10266666666666667
844,0.09933333333333333
833,0.11016666666666666
391,0.11516666666666667
300,0.10716666666666666
255,0.08433333333333333
529,0.0895
204,0.1065
769,0.10566666666666667
486,0.10816666666666666
941,0.114
58,0.09033333333333333
