Input,Percentage
287,0.115125
353,0.045875
456,0.0395
717,0.0
712,0.358125
979,0.060125
523,0.030875
677,0.027375
966,0.056875
618,0.325
674,0.0
207,0.03975
929,0.016375
526,0.105375
544,0.289375
197,0.0
116,0.054625
956,0.017125
861,0.129875
396,0.298125
221,0.0
28,0.063875
251,0.003125
264,0.251375
732,0.22525
775,0.005875
983,0.05425
692,0.0
125,0.198
71,0.255125
823,0.00775
965,0.05825
168,0.0
788,0.18125
288,0.15725
104,0.00775
709,0.04525
733,0.0
120,0.3065
253,0.102125
688,0.0315
244,0.030375
122,0.0
181,0.367375
697,0.086625
319,0.02925
915,0.027125
714,0.034875
866,0.366875
515,0.0
442,0.03975
332,0.01875
6,0.124375
172,0.27675
708,0.0
321,0.03875
414,0.01325
171,0.13675
457,0.30075
169,0.0
507,0.037875
483,0.00775
352,0.211625
199,0.225
200,0.01025
837,0.036375
271,0.0
59,0.258125
830,0.199875
552,0.01475
296,0.05525
27,0.0
795,0.21675
463,0.17625
841,0.023625
219,0.048875
964,0.0
614,0.301875
299,0.117625
786,0.025875
39,0.023
201,0.0
606,0.292625
761,0.094
745,0.02775
425,0.03
350,0.053375
367,0.402875
626,0.0
967,0.03575
508,0.0205
542,0.0885
365,0.308875
952,0.0
627,0.050625
917,0.020625
381,0.083375
77,0.309375
190,0.0
864,0.03125
137,0.018375
138,0.170625
398,0.243375
259,0.001625
945,0.072625
636,0.0
250,0.195125
651,0.26725
978,0.026875
768,0.056125
402,0.0
897,0.215125
102,0.179625
650,0.02175
433,0.024875
334,0.0
298,0.35875
498,0.07725
678,0.030875
514,0.02375
450,0.0
740,0.306625
260,0.13075
869,0.03625
130,0.017
88,0.022625
235,0.446875
344,0.01125
620,0.041
812,0.025875
358,0.097875
806,0.351875
371,0.0
995,0.05825
468,0.029125
46,0.090125
110,0.37675
241,0.0
928,0.041125
170,0.0195
744,0.16425
856,0.2685
164,0.012875
40,0.049875
272,0.0
31,0.149625
284,0.211875
127,0.014
780,0.067875
41,0.0
785,0.210125
383,0.200125
519,0.02325
500,0.046875
441,0.0
315,0.29625
943,0.09275
393,0.02625
772,0.04975
781,0.0
406,0.323125
408,0.108625
588,0.060625
65,0.0315
762,0.0
87,0.356375
274,0.0515
860,0.041375
700,0.012625
355,0.07975
326,0.29875
278,0.0
649,0.040875
360,0.0185
634,0.09375
291,0.306875
330,0.0
234,0.06125
846,0.025
185,0.14625
592,0.240375
690,0.00175
506,0.049625
364,0.00275
972,0.21825
509,0.2315
568,0.013
265,0.037875
314,0.0
392,0.160625
472,0.21175
484,0.010875
834,0.05175
535,0.0
464,0.332375
842,0.12
543,0.03775
916,0.0365
773,0.0
522,0.358
803,0.11
229,0.033625
990,0.03325
875,0.0
374,0.355
937,0.045
909,0.038375
977,0.03125
118,0.09
722,0.377625
898,0.0
173,0.050125
276,0.008375
652,0.089125
851,0.29675
286,0.0
487,0.04
119,0.02275
368,0.09825
631,0.258875
114,0.0
767,0.060625
935,0.004
589,0.20525
879,0.2115
782,0.015875
232,0.04975
513,0.0
821,0.217
494,0.285625
689,0.020375
228,0.027375
771,0.0
765,0.291125
920,0.14525
188,0.028125
85,0.040375
389,0.0
479,0.322375
143,0.086625
906,0.0355
92,0.064875
448,0.0
862,0.342
502,0.07925
944,0.032375
461,0.0185
681,0.075875
436,0.3935
857,0.0
847,0.03275
691,0.01125
719,0.11025
492,0.3195
881,0.0
545,0.0505
306,0.010125
743,0.109875
215,0.324625
101,0.0
705,0.041875
382,0.0035
814,0.198125
992,0.196625
206,0.01175
557,0.068
838,0.0
194,0.2295
531,0.207875
737,0.011625
485,0.051875
828,0.0
707,0.276875
123,0.133
621,0.016125
203,0.0205
800,0.0
262,0.29175
327,0.097125
48,0.033
807,0.037375
801,0.0
863,0.287875
129,0.10675
434,0.024125
177,0.034625
310,0.05425
738,0.39025
440,0.0
8,0.056
263,0.012875
91,0.110375
657,0.321375
268,0.0
451,0.046625
135,0.0095
151,0.099
999,0.37375
779,0.0
942,0.05975
571,0.001375
813,0.199125
638,0.21125
844,0.009625
833,0.059875
391,0.0
300,0.211375
255,0.219125
529,0.0115
204,0.070375
769,0.0
486,0.201875
941,0.189375
58,0.01825
576,0.0435
17,0.0
242,0.343125
563,0.10475
695,0.0215
86,0.02575
874,0.0
734,0.288625
790,0.114875
149,0.019875
802,0.02125
111,0.016
787,0.391
938,0.04125
9,0.038875
537,0.024
61,0.115375
573,0.317
430,0.0
534,0.0325
4,0.01625
617,0.117375
703,0.3245
892,0.0
362,0.064375
877,0.006375
890,0.179125
21,0.286375
836,0.013125
481,0.069125
961,0.0
758,0.236625
109,0.1955
184,0.013875
547,0.0495
610,0.0
925,0.24125
591,0.19225
176,0.01275
783,0.065875
810,0.0
973,0.36225
431,0.11225
852,0.020625
395,0.04125
44,0.0
721,0.26875
444,0.092625
895,0.033875
289,0.02375
672,0.0
804,0.388375
449,0.050125
412,0.02825
870,0.02375
974,0.081375
2,0.32075
976,0.0
237,0.049125
72,0.018375
597,0.096375
524,0.318
996,0.0
249,0.051
859,0.0165
443,0.1385
349,0.27275
503,0.0055
205,0.066
615,0.0
386,0.166625
285,0.17875
178,0.023
975,0.03125
376,0.0
878,0.248
377,0.2355
308,0.026875
533,0.050875
530,0.0
180,0.25625
385,0.13925
668,0.034
182,0.032125
607,0.0
236,0.296625
491,0.117125
292,0.02575
512,0.040125
243,0.0
290,0.356625
193,0.053875
446,0.048125
776,0.04025
202,0.055625
911,0.37775
329,0.0
981,0.04375
68,0.009875
914,0.097125
736,0.32375
816,0.0
421,0.05275
489,0.01875
162,0.117625
760,0.282125
240,0.001875
45,0.047625
186,0.00125
458,0.244625
136,0.22675
270,0.024625
54,0.047375
811,0.0
994,0.206625
553,0.18125
35,0.018
596,0.055375
794,0.0
516,0.281125
770,0.18
210,0.017125
817,0.0885
855,0.0
955,0.35675
645,0.1045
20,0.030125
889,0.03875
490,0.0
609,0.32325
387,0.0685
829,0.033375
699,0.028125
258,0.032875
390,0.3295
142,0.0
80,0.064
939,0.009875
160,0.09175
409,0.292
919,0.0
323,0.04625
872,0.01125
753,0.094625
982,0.31575
980,0.0
808,0.04725
749,0.014375
337,0.1975
195,0.21125
471,0.02075
947,0.06425
754,0.0
419,0.188625
331,0.206875
835,0.0065
818,0.032625
685,0.0
715,0.234
603,0.164625
792,0.015875
10,0.048375
936,0.0
81,0.289875
887,0.119625
139,0.040125
328,0.032
713,0.0
625,0.34125
940,0.132625
716,0.044125
307,0.039875
25,0.04625
630,0.37225
226,0.0
963,0.04875
590,0.015625
913,0.122875
493,0.303125
297,0.0
302,0.057875
521,0.032
415,0.105
266,0.315125
827,0.0
893,0.0585
726,0.00275
42,0.15
971,0.222375
438,0.006375
558,0.06075
755,0.0
865,0.21275
320,0.178
370,0.019625
731,0.026375
725,0.0
275,0.210875
608,0.1825
351,0.031875
225,0.04225
99,0.0
924,0.295625
679,0.117125
106,0.02925
946,0.03625
482,0.0
831,0.282
598,0.114875
748,0.027625
527,0.027625
825,0.01025
587,0.365875
407,0.039875
466,0.042875
267,0.014875
684,0.091875
26,0.337
148,0.0
437,0.039
850,0.01775
158,0.088125
246,0.316875
815,0.0
720,0.050375
989,0.0135
888,0.146875
682,0.301375
343,0.006
988,0.06775
257,0.0
7,0.2295
662,0.218625
435,0.012125
238,0.042
953,0.0
840,0.235375
548,0.1685
899,0.01275
894,0.045375
623,0.0
653,0.343875
426,0.084125
117,0.04025
422,0.03475
474,0.0
824,0.310875
986,0.09525
342,0.04175
107,0.037125
218,0.0
724,0.393875
75,0.051
873,0.037875
417,0.025375
567,0.108625
683,0.310125
868,0.0
991,0.071625
56,0.038
784,0.126
525,0.314375
901,0.0
96,0.0445
43,0.028625
465,0.181625
157,0.27975
196,0.0075
359,0.0465
165,0.0
131,0.207875
341,0.173125
569,0.013875
778,0.04
283,0.0
428,0.21675
763,0.23375
595,0.017
819,0.04825
150,0.0
439,0.281125
294,0.103
904,0.0225
556,0.026625
134,0.0
453,0.3475
363,0.1285
741,0.028
495,0.025375
293,0.0
3,0.380125
281,0.0515
217,0.0305
95,0.027125
432,0.076875
216,0.3915
604,0.0
121,0.057125
191,0.00875
57,0.10325
701,0.309
192,0.0
189,0.0395
303,0.030875
710,0.147375
619,0.29125
467,0.0
616,0.044
954,0.00275
622,0.211875
247,0.188
220,0.007
646,0.051125
18,0.0
968,0.259375
248,0.207125
675,0.012125
853,0.043125
335,0.0
222,0.302875
83,0.158
282,0.02975
373,0.04925
84,0.0
198,0.336125
401,0.13525
789,0.028
883,0.021375
822,0.0
245,0.371125
579,0.053625
227,0.0355
520,0.04675
643,0.03575
912,0.39325
153,0.0
152,0.041125
37,0.017375
144,0.080875
580,0.298125
478,0.0
644,0.061625
751,0.03275
473,0.095125
208,0.32425
951,0.0
826,0.057875
63,0.005625
871,0.2115
455,0.231625
313,0.014375
957,0.081625
718,0.0
74,0.21175
416,0.23925
908,0.0125
669,0.063125
400,0.0
76,0.295125
15,0.157375
501,0.0385
876,0.035
727,0.0
340,0.3585
146,0.101
269,0.034625
252,0.01475
958,0.0
694,0.320375
13,0.090375
279,0.03575
459,0.021
174,0.058375
728,0.388125
687,0.0
798,0.042
809,0.025
907,0.11275
647,0.299375
49,0.0
333,0.035
23,0.011375
405,0.078125
742,0.2975
570,0.0
470,0.030375
562,0.015375
53,0.1805
642,0.216875
404,0.015
656,0.070625
33,0.0
528,0.18375
640,0.223875
665,0.006125
36,0.05425
599,0.0
477,0.277125
90,0.16025
641,0.006625
112,0.040375
113,0.0
584,0.26675
730,0.1235
735,0.029625
660,0.04575
19,0.0
600,0.30075
115,0.105125
884,0.032125
209,0.0305
166,0.002125
60,0.402625
70,0.023375
16,0.039375
796,0.02375
347,0.095
336,0.31575
497,0.0
346,0.065375
566,0.01175
420,0.108375
213,0.336125
549,0.0
156,0.061
839,0.013375
103,0.180375
128,0.23675
348,0.006875
469,0.057375
959,0.0
541,0.196375
711,0.21175
447,0.015875
639,0.043125
820,0.0
655,0.219875
581,0.221375
93,0.013
64,0.0655
934,0.0
301,0.325625
949,0.12525
161,0.039875
637,0.053125
399,0.0
22,0.294625
55,0.11425
554,0.0245
930,0.03425
179,0.0
663,0.387875
34,0.05275
89,0.038625
312,0.028125
418,0.113
147,0.292625
764,0.0
551,0.05625
133,0.014875
517,0.085
379,0.308625
932,0.0
94,0.075875
575,0.012375
163,0.13425
496,0.237625
628,0.003875
918,0.0575
654,0.0
676,0.184
175,0.208125
664,0.0275
239,0.062
560,0.0
108,0.24775
582,0.2195
38,0.020375
546,0.04875
372,0.0
231,0.3265
793,0.112875
686,0.020875
612,0.042
388,0.0
1000,0.25975
565,0.127875
635,0.034375
633,0.033625
380,0.0
214,0.32425
316,0.049375
480,0.046
29,0.018875
384,0.056
555,0.35275
32,0.0
24,0.050375
510,0.010125
511,0.09875
858,0.323875
648,0.0
673,0.05125
539,0.015
132,0.125
696,0.316
777,0.001125
14,0.049625
578,0.011375
613,0.175125
256,0.18875
997,0.009375
550,0.0395
561,0.0
280,0.200625
611,0.2345
843,0.019375
159,0.05075
750,0.0
756,0.24025
145,0.1475
629,0.0155
752,0.03825
82,0.0
667,0.3465
970,0.124
536,0.022125
476,0.0295
532,0.0
910,0.31475
499,0.0675
224,0.0295
601,0.03475
799,0.0725
706,0.406125
