Input,Percentage
233,6.666666666666666E-4
670,0.067
97,0.004333333333333333
223,0.07366666666666667
886,0.33666666666666667
882,0.0
460,0.05
574,0.005
66,0.09866666666666667
797,0.3546666666666667
723,0.0
322,0.060333333333333336
423,0.025
848,0.24
774,0.2836666666666667
295,0.012666666666666666
354,0.044333333333333336
361,0.0
51,0.215
254,0.216
47,0.013
62,0.049666666666666665
969,0.0
211,0.243
518,0.12266666666666666
410,0.023
273,0.029333333333333333
230,0.0
505,0.36433333333333334
704,0.14166666666666666
577,0.010666666666666666
475,0.02
504,0.0
378,0.29833333333333334
896,0.11166666666666666
593,0.021333333333333333
962,0.03866666666666667
50,0.043666666666666666
277,0.3586666666666667
488,0.0
659,0.060333333333333336
572,0.003
985,0.11666666666666667
661,0.2796666666666667
424,0.0
927,0.06466666666666666
698,0.015666666666666666
559,0.08666666666666667
746,0.30133333333333334
52,0.0
304,0.06
73,0.0033333333333333335
311,0.17733333333333334
100,0.22633333333333333
318,0.0026666666666666666
30,0.060333333333333336
261,0.0
356,0.262
357,0.19733333333333333
905,0.0016666666666666668
155,0.039
757,0.0
324,0.314
845,0.13366666666666666
583,0.017
394,0.04066666666666666
411,0.0
923,0.33766666666666667
950,0.08
366,0.05566666666666667
902,0.032
585,0.0
305,0.293
987,0.13266666666666665
403,0.028
167,0.023
183,0.008333333333333333
586,0.37366666666666665
922,0.019666666666666666
632,0.038
413,0.02033333333333333
666,0.137
11,0.31166666666666665
671,0.0
98,0.032
766,0.023333333333333334
397,0.13866666666666666
960,0.307
903,0.0
124,0.051
69,0.0036666666666666666
540,0.13733333333333334
338,0.23733333333333334
921,0.001
140,0.03833333333333333
739,0.0
12,0.20033333333333334
605,0.21933333333333332
564,0.017666666666666667
747,0.029333333333333333
538,0.0
105,0.146
900,0.191
867,0.001
624,0.038
993,0.0
452,0.37366666666666665
429,0.13666666666666666
462,0.04666666666666667
375,0.04766666666666667
154,0.0
759,0.23633333333333334
325,0.095
693,0.042666666666666665
849,0.016666666666666666
680,0.0
658,0.35733333333333334
933,0.051
594,0.043
948,0.022
832,0.10633333333333334
339,0.278
317,0.0
791,0.033
427,0.015333333333333332
926,0.11466666666666667
805,0.27
79,0.0
5,0.03933333333333333
78,0.008
126,0.14533333333333334
369,0.336
1,6.666666666666666E-4
702,0.07766666666666666
891,0.0
187,0.192
212,0.21633333333333332
602,0.019666666666666666
309,0.08033333333333334
729,0.0
854,0.249
984,0.235
880,0.026333333333333334
445,0.030666666666666665
998,0.0
931,0.307
885,0.16266666666666665
141,0.026
345,0.018666666666666668
67,0.0
454,0.37033333333333335
287,0.06833333333333333
353,0.034333333333333334
456,0.011
717,0.0
712,0.4483333333333333
979,0.068
523,0.05566666666666667
677,0.018333333333333333
966,0.045
618,0.2713333333333333
674,0.0
207,0.026
929,0.015333333333333332
526,0.11766666666666667
544,0.2853333333333333
197,0.0
116,0.014666666666666666
956,0.02033333333333333
861,0.19266666666666668
396,0.19633333333333333
221,0.0
28,0.049666666666666665
251,3.333333333333333E-4
264,0.2
732,0.18033333333333335
775,0.016
983,0.043333333333333335
692,0.0
125,0.225
71,0.22766666666666666
823,0.032
965,0.058
168,0.0
788,0.238
288,0.179
104,0.03266666666666666
709,0.038
733,0.0
120,0.34833333333333333
253,0.099
688,0.04033333333333333
244,0.04133333333333333
122,0.0
181,0.35
697,0.05566666666666667
319,0.021666666666666667
915,0.019
714,0.043
866,0.385
515,0.0
442,0.022333333333333334
332,0.01
6,0.145
172,0.32166666666666666
708,0.0
321,0.05533333333333333
414,0.030333333333333334
171,0.09233333333333334
457,0.30666666666666664
169,0.0
507,0.051
483,0.0016666666666666668
352,0.24966666666666668
199,0.23966666666666667
200,0.008666666666666666
837,0.012
271,0.0
59,0.195
830,0.20066666666666666
552,0.017
296,0.024666666666666667
27,0.0
795,0.2663333333333333
463,0.151
841,0.043333333333333335
219,0.068
964,0.0
614,0.24566666666666667
299,0.07566666666666666
786,0.035
39,0.023666666666666666
201,0.0
606,0.30366666666666664
761,0.074
745,0.021666666666666667
425,0.04033333333333333
350,0.06466666666666666
367,0.35633333333333334
626,0.0
967,0.02666666666666667
508,0.017
542,0.09466666666666666
365,0.29933333333333334
952,0.0
627,0.05433333333333333
917,0.006
381,0.08966666666666667
77,0.29733333333333334
190,0.0
864,0.03666666666666667
137,0.009333333333333334
138,0.20666666666666667
398,0.15366666666666667
259,0.011
945,0.066
636,0.0
250,0.259
651,0.30233333333333334
978,0.017333333333333333
768,0.06633333333333333
402,0.0
897,0.26766666666666666
102,0.15966666666666668
650,0.02033333333333333
433,0.031
334,0.0
298,0.28933333333333333
498,0.11633333333333333
678,0.028
514,0.005333333333333333
450,0.0
740,0.35233333333333333
260,0.08066666666666666
869,0.027333333333333334
130,0.03166666666666667
88,0.013
235,0.43933333333333335
344,6.666666666666666E-4
620,0.04466666666666667
812,0.019333333333333334
358,0.11166666666666666
806,0.33666666666666667
371,0.0
995,0.055
468,0.015333333333333332
46,0.117
110,0.283
241,0.0
928,0.056
170,0.015
744,0.16933333333333334
856,0.23733333333333334
164,0.018666666666666668
40,0.05433333333333333
272,0.0
31,0.24533333333333332
284,0.21
127,0.017666666666666667
780,0.052
41,0.0
785,0.23166666666666666
383,0.234
519,0.013333333333333334
500,0.051666666666666666
441,0.0
315,0.30133333333333334
943,0.09866666666666667
393,0.027333333333333334
772,0.014
781,0.0
406,0.345
408,0.124
588,0.028333333333333332
65,0.007333333333333333
762,0.0
87,0.47433333333333333
274,0.034
860,0.044333333333333336
700,0.016666666666666666
355,0.10066666666666667
326,0.354
278,0.0
649,0.082
360,0.0
634,0.087
291,0.37033333333333335
330,0.0
234,0.03933333333333333
846,0.015
185,0.18033333333333335
592,0.2896666666666667
690,0.023666666666666666
506,0.037333333333333336
364,0.0
972,0.17966666666666667
509,0.168
568,0.011333333333333334
265,0.04066666666666666
314,0.0
392,0.239
472,0.21733333333333332
484,0.017333333333333333
834,0.06133333333333333
535,0.0
464,0.2853333333333333
842,0.11966666666666667
543,0.036333333333333336
916,0.050666666666666665
773,0.0
522,0.2643333333333333
803,0.095
229,0.035
990,0.009
875,0.0
374,0.408
937,0.06533333333333333
909,0.03233333333333333
977,0.038
118,0.12233333333333334
722,0.39966666666666667
898,0.0
173,0.042
276,0.006333333333333333
652,0.077
851,0.218
286,0.0
487,0.101
119,0.023333333333333334
368,0.13666666666666666
631,0.25733333333333336
114,0.0
767,0.064
935,0.005
589,0.17566666666666667
879,0.24533333333333332
782,0.004666666666666667
232,0.06566666666666666
513,0.0
821,0.26666666666666666
494,0.21033333333333334
689,0.012666666666666666
228,0.06833333333333333
771,0.0
765,0.23166666666666666
920,0.189
188,0.014
85,0.07366666666666667
389,0.0
479,0.367
143,0.12733333333333333
906,0.018666666666666668
92,0.014333333333333333
448,0.0
862,0.31466666666666665
502,0.052
944,0.049
461,0.030666666666666665
681,0.059333333333333335
436,0.3443333333333333
857,0.0
847,0.03166666666666667
691,0.007333333333333333
719,0.113
492,0.333
881,0.0
545,0.045
306,0.019
743,0.09366666666666666
215,0.32033333333333336
101,0.0
705,0.055
382,6.666666666666666E-4
814,0.222
992,0.225
206,0.0026666666666666666
557,0.04
838,0.0
194,0.17733333333333334
531,0.267
737,0.007333333333333333
485,0.058666666666666666
828,0.0
707,0.2946666666666667
123,0.16433333333333333
621,0.031
203,0.006333333333333333
800,0.0
262,0.36
327,0.09833333333333333
48,0.023333333333333334
807,0.012333333333333333
801,0.0
863,0.254
129,0.13433333333333333
434,0.015
177,0.03266666666666666
310,0.048666666666666664
738,0.303
440,0.0
8,0.09133333333333334
263,0.019
91,0.12133333333333333
657,0.354
268,0.0
451,0.059666666666666666
135,0.007
151,0.10033333333333333
999,0.358
779,0.0
942,0.07133333333333333
571,0.0
813,0.25133333333333335
638,0.28833333333333333
844,0.0033333333333333335
833,0.04066666666666666
391,0.0
300,0.184
255,0.19666666666666666
529,0.009333333333333334
204,0.051
769,0.0
486,0.30366666666666664
941,0.15566666666666668
58,0.010333333333333333
576,0.05633333333333333
17,0.0
242,0.2663333333333333
563,0.08533333333333333
695,0.053
86,0.043666666666666666
874,0.0
734,0.379
790,0.10933333333333334
149,0.033666666666666664
802,0.04933333333333333
111,0.018333333333333333
787,0.35033333333333333
938,0.025
9,0.009
537,0.013666666666666667
61,0.07466666666666667
573,0.288
430,0.0
534,0.06133333333333333
4,0.03866666666666667
617,0.12966666666666668
703,0.31233333333333335
892,0.0
362,0.06466666666666666
877,0.008666666666666666
890,0.17466666666666666
21,0.22466666666666665
836,0.009666666666666667
481,0.05366666666666667
961,0.0
758,0.214
109,0.24133333333333334
184,0.019
547,0.037
610,0.0
925,0.21933333333333332
591,0.19133333333333333
176,0.0016666666666666668
783,0.05266666666666667
810,0.0
973,0.33166666666666667
431,0.11
852,0.03666666666666667
395,0.037333333333333336
44,0.0
721,0.37966666666666665
444,0.06866666666666667
895,0.018
289,0.02266666666666667
672,0.0
804,0.415
449,0.020666666666666667
412,0.035333333333333335
870,0.011666666666666667
974,0.10366666666666667
2,0.30533333333333335
976,0.0
237,0.043666666666666666
72,0.024333333333333332
597,0.09633333333333334
524,0.24566666666666667
996,0.0
249,0.043666666666666666
859,0.029666666666666668
443,0.17833333333333334
349,0.19733333333333333
503,0.011333333333333334
205,0.054
615,0.0
386,0.251
285,0.16033333333333333
178,0.015666666666666666
975,0.08266666666666667
376,0.0
878,0.23033333333333333
377,0.24666666666666667
308,0.009333333333333334
533,0.04766666666666667
530,0.0
180,0.253
385,0.14333333333333334
668,0.015666666666666666
182,0.06366666666666666
607,0.0
236,0.257
491,0.097
292,0.028
512,0.06333333333333334
243,0.0
290,0.3423333333333333
193,0.03966666666666667
446,0.05533333333333333
776,0.03266666666666666
202,0.06566666666666666
911,0.31833333333333336
329,0.0
981,0.06933333333333333
68,0.008333333333333333
914,0.08766666666666667
736,0.25033333333333335
816,0.0
421,0.06133333333333333
489,0.017
162,0.12
760,0.322
240,0.014
45,0.051
186,6.666666666666666E-4
458,0.19966666666666666
136,0.26166666666666666
270,0.027
54,0.03766666666666667
811,0.0
994,0.20733333333333334
553,0.233
35,0.016666666666666666
596,0.03166666666666667
794,0.0
516,0.31466666666666665
770,0.119
210,0.064
817,0.043
855,0.0
955,0.3426666666666667
645,0.14033333333333334
20,0.038
889,0.028666666666666667
490,0.0
609,0.3506666666666667
387,0.10733333333333334
829,0.03233333333333333
699,0.049666666666666665
258,0.07566666666666666
390,0.37966666666666665
142,0.0
80,0.07066666666666667
939,0.007333333333333333
160,0.11866666666666667
409,0.36633333333333334
919,0.0
323,0.04766666666666667
872,0.007
753,0.1
982,0.38
980,0.0
808,0.06166666666666667
749,0.0013333333333333333
337,0.17066666666666666
195,0.235
471,0.018333333333333333
947,0.036333333333333336
754,0.0
419,0.20866666666666667
331,0.2713333333333333
835,0.015
818,0.07833333333333334
685,0.0
715,0.16933333333333334
603,0.194
792,0.005333333333333333
10,0.03266666666666666
936,0.0
81,0.385
887,0.10933333333333334
139,0.029666666666666668
328,0.06366666666666666
713,0.0
625,0.38533333333333336
940,0.12766666666666668
716,0.03266666666666666
307,0.011
25,0.08566666666666667
630,0.3006666666666667
226,0.0
963,0.052333333333333336
590,0.036333333333333336
913,0.10466666666666667
493,0.43633333333333335
297,0.0
302,0.041666666666666664
521,0.013333333333333334
415,0.148
266,0.308
827,0.0
893,0.09666666666666666
726,3.333333333333333E-4
42,0.14933333333333335
971,0.24966666666666668
438,0.011333333333333334
558,0.058333333333333334
755,0.0
865,0.171
320,0.174
