Input,Percentage
737,0.0155
485,0.056
828,0.0
707,0.3285
123,0.1595
621,0.084
203,0.0365
800,0.0
262,0.315
327,0.1
48,0.035
807,0.0605
801,0.0
863,0.311
129,0.1125
434,0.0145
177,0.0215
310,0.0145
738,0.3785
440,0.0
8,0.0465
263,0.0225
91,0.1365
657,0.3965
268,0.0
451,0.0085
135,0.04
151,0.145
999,0.3025
779,0.0
942,0.0265
571,0.018
813,0.1465
638,0.2015
844,0.0075
833,0.033
391,0.0
300,0.1895
255,0.2565
529,5.0E-4
204,0.1095
769,0.0
486,0.2505
941,0.2135
58,0.0305
576,0.038
17,0.0
242,0.3205
563,0.124
695,0.0415
86,0.0965
874,0.0
734,0.3385
790,0.0585
149,0.024
802,0.033
111,0.031
787,0.4645
938,0.012
9,0.02
537,0.021
61,0.109
573,0.376
430,0.0
534,0.0365
4,0.002
617,0.062
703,0.3425
892,0.0
362,0.079
877,0.0085
890,0.1495
21,0.2645
836,0.022
481,0.024
961,0.0
758,0.21
109,0.235
184,0.0175
547,0.068
610,0.0
925,0.2475
591,0.15
176,0.018
783,0.026
810,0.0
973,0.3755
431,0.1215
852,0.0305
395,0.014
44,0.0
721,0.276
444,0.0905
895,0.0225
289,0.03
672,0.0
804,0.267
449,0.04
412,0.036
870,0.0145
974,0.0685
2,0.3195
976,0.0
237,0.0345
72,0.004
597,0.143
524,0.2695
996,0.0
249,0.0625
859,0.023
443,0.133
349,0.313
503,0.0055
205,0.052
615,0.0
386,0.239
285,0.2075
178,0.0015
975,0.0275
376,0.0
878,0.2405
377,0.1415
308,0.037
533,0.043
530,0.0
180,0.3215
385,0.0895
668,0.0415
182,0.0765
607,0.0
236,0.3795
491,0.203
292,0.032
512,0.039
243,0.0
290,0.2705
193,0.072
446,0.0595
776,0.0165
202,0.0795
911,0.2335
329,0.0
981,0.0575
68,0.0035
914,0.112
736,0.278
816,0.0
421,0.051
489,0.0015
162,0.109
760,0.2055
240,0.0
45,0.086
186,0.0075
458,0.1395
136,0.2435
270,0.003
54,0.0775
811,0.0
994,0.1185
553,0.239
35,5.0E-4
596,0.03
794,0.0
516,0.3325
770,0.105
210,0.0115
817,0.067
855,0.0
955,0.2885
645,0.168
20,0.007
889,0.009
490,0.0
609,0.398
387,0.0985
829,0.0485
699,0.0435
258,0.06
390,0.364
142,0.0
80,0.0395
939,0.009
160,0.046
409,0.324
919,0.0
323,0.0565
872,0.022
753,0.1165
982,0.3595
980,0.0
808,0.057
749,0.006
337,0.219
195,0.232
471,0.017
947,0.056
754,0.0
419,0.1825
331,0.2145
835,0.008
818,0.0755
685,0.0
715,0.304
603,0.1665
792,0.0
10,0.0255
936,0.0
81,0.4025
887,0.1335
139,0.0415
328,0.041
713,0.0
625,0.3305
940,0.0995
716,0.03
307,0.0685
25,0.1145
630,0.3025
226,0.0
963,0.0075
590,0.0245
913,0.146
493,0.2495
297,0.0
302,0.015
521,0.0015
415,0.0985
266,0.288
827,0.0
893,0.051
726,0.015
42,0.2125
971,0.2175
438,0.0035
558,0.0515
755,0.0
865,0.2385
320,0.258
370,0.04
731,0.0315
725,0.0
275,0.242
608,0.1285
351,0.0435
225,0.0165
99,0.0
924,0.385
679,0.095
106,0.028
946,0.0285
482,0.0
831,0.3385
598,0.0845
748,0.058
527,0.026
825,0.011
587,0.3565
407,0.013
466,0.0275
267,0.032
684,0.124
26,0.286
148,0.0
437,0.052
850,0.012
158,0.1135
246,0.3325
815,0.0
720,0.0435
989,0.0345
888,0.1045
682,0.2165
343,0.0025
988,0.0585
257,0.0
7,0.1765
662,0.1915
435,0.0105
238,0.0415
953,0.0
840,0.1815
548,0.1975
899,0.003
894,0.063
623,0.0
653,0.3405
426,0.117
117,0.014
422,0.024
474,0.0
824,0.355
986,0.0455
342,0.007
107,0.015
218,0.0
724,0.3885
75,0.043
873,0.049
417,0.024
567,0.0875
683,0.283
868,0.0
991,0.056
56,0.0035
784,0.0785
525,0.2885
901,0.0
96,0.0275
43,0.02
465,0.1965
157,0.216
196,5.0E-4
359,0.053
165,0.0
131,0.241
341,0.284
569,0.023
778,0.026
283,0.0
428,0.175
763,0.134
595,0.026
819,0.0445
150,0.0
439,0.4115
294,0.1
904,0.0345
556,0.045
134,0.0
453,0.2955
363,0.0635
741,0.039
495,0.0055
293,0.0
3,0.391
281,0.054
217,0.037
95,0.042
432,0.019
216,0.324
604,0.0
121,0.012
191,0.0215
57,0.1605
701,0.3165
192,0.0
189,0.0465
303,0.0095
710,0.1675
619,0.333
467,0.009
616,0.0795
954,0.0125
622,0.229
247,0.191
220,0.0295
646,0.0395
18,0.0
968,0.163
248,0.154
675,0.028
853,0.0435
335,0.0
222,0.377
83,0.195
282,0.0285
373,0.038
84,0.0
198,0.235
401,0.109
789,0.032
883,0.0195
822,0.0
245,0.3565
579,0.0855
227,0.013
520,0.0385
643,0.0465
912,0.3775
153,0.0
152,0.05
37,0.0215
144,0.115
580,0.2525
478,0.0
644,0.089
751,0.009
473,0.173
208,0.308
951,0.0
826,0.056
63,0.017
871,0.2055
455,0.208
313,0.055
957,0.0385
718,0.0
74,0.243
416,0.162
908,0.0275
669,0.026
400,0.0
76,0.3225
15,0.094
501,0.014
876,0.0485
727,0.0
340,0.3605
146,0.1075
269,0.0495
252,0.012
958,0.0
694,0.4315
13,0.0985
279,0.0265
459,0.0365
174,0.059
728,0.355
687,0.0
798,0.0725
809,0.022
907,0.1645
647,0.2975
49,0.0
333,0.019
23,0.0125
405,0.163
742,0.3665
570,0.0
470,0.053
562,0.004
53,0.2125
642,0.351
404,0.011
656,0.032
33,0.0
528,0.1505
640,0.172
665,0.0195
36,0.0915
599,0.0
477,0.254
90,0.1745
641,0.0235
112,0.053
113,0.0
584,0.2955
730,0.092
735,0.0275
660,0.047
19,0.0
600,0.3205
115,0.1165
884,0.04
209,0.056
166,0.0025
60,0.4185
70,0.019
16,0.029
796,0.0035
347,0.0575
336,0.3525
497,0.0
346,0.059
566,0.0015
420,0.032
213,0.3555
549,0.0
156,0.037
839,0.016
103,0.1145
128,0.288
348,0.007
469,0.0775
959,0.0
541,0.235
711,0.2715
447,0.0175
639,0.0885
820,0.0
655,0.259
581,0.1345
93,0.0225
64,0.061
934,0.0
301,0.376
949,0.09
161,0.045
637,0.0365
399,0.0
22,0.29
55,0.0795
554,0.0495
930,0.035
179,0.0
663,0.517
34,0.0455
89,0.0445
312,0.0265
418,0.106
147,0.3595
764,0.0
551,0.032
133,0.011
517,0.078
379,0.3245
932,0.0
94,0.078
575,0.0405
163,0.143
496,0.3045
628,0.009
918,0.0435
654,0.0
676,0.2835
175,0.1785
664,5.0E-4
239,0.0465
560,0.0
108,0.2045
582,0.1655
38,0.0165
546,0.079
372,0.0
231,0.318
793,0.1325
686,0.0105
612,0.0325
388,0.0
1000,0.2885
565,0.1065
635,0.0675
633,0.054
380,0.0
214,0.3885
316,0.0815
480,0.0095
29,0.033
384,0.074
555,0.369
32,0.0
24,0.025
510,0.012
511,0.1005
858,0.319
648,0.0
673,0.0385
539,0.0235
132,0.1595
696,0.3145
777,0.0
14,0.053
578,0.0
613,0.215
256,0.2925
997,0.0
550,0.019
561,0.0
280,0.201
611,0.163
843,0.0095
159,0.087
750,0.0
756,0.2675
145,0.1575
629,0.0395
752,0.0795
82,0.0
667,0.3345
970,0.154
536,0.0245
476,0.012
532,0.0
910,0.3755
499,0.038
224,0.032
601,0.015
799,0.05
706,0.3495
